t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.5333333333333327,0.0716891594234988,2.15606982232768,-1.6768928542800972,-3.179243339843202,0.0,1.0227884640426184
0.5374999999999993,0.06470745605882544,2.142662806083464,-1.6756088075216036,-3.2176838986118685,9.71445146547012e-17,0.9810122562229391
0.541666666666666,0.05773113771739306,2.1290958182389246,-1.6743164019437715,-3.2560770826894414,1.249000902703301e-16,0.9491594454797061
0.5458333333333326,0.05076023920188695,2.115369057939845,-1.6730156437214678,-3.294422471779075,1.6653345369377348e-16,0.9272141328395724
0.5499999999999993,0.04379479528476377,2.10148272607529,-1.671706540109562,-3.33271964749325,1.6653345369377348e-16,0.9151350419748934
0.5541666666666659,0.036834840703884555,2.0874370252694954,-1.670389099411012,-3.370968193390739,1.942890293094024e-16,0.9128874974649973
0.5583333333333326,0.029880410158275715,2.073232159873611,-1.669063330946122,-3.4091676950122354,1.249000902703301e-16,0.9204609157407713
0.5624999999999992,0.022931538304013524,2.0588683359572997,-1.667729245022926,-3.4473177399147246,1.6653345369377348e-16,0.937869083916034
0.5666666666666659,0.01598825975022751,2.044345761300197,-1.6663868529086439,-3.4854179177046465,1.3877787807814457e-16,0.9651324712431315
0.5708333333333325,0.00905060905521848,2.029664645383239,-1.665036166802167,-3.5234678200699094,2.220446049250313e-16,1.002252707302523
0.5749999999999992,0.0021186207226871123,2.0148251993798607,-1.6636771998075284,-3.5614670408108067,0.0,1.0491732152818616
0.5791666666666658,-0.0048076708019308655,1.9998276361470695,-1.6623099659083147,-3.599415175869884,2.498001805406602e-16,1.1057261482909957
0.5833333333333325,-0.011728231135026607,1.9846721702163994,-1.6609344799429782,-3.6373118233608057,2.220446049250313e-16,1.1715665142798417
0.5874999999999991,-0.018643025958280823,1.9693590177847484,-1.6595507575810118,-3.6751565835962596,2.498001805406602e-16,1.2460951426182951
0.5916666666666658,-0.025552021022030615,1.9538883967051028,-1.65815881529995,-3.7129490591149437,5.551115123125783e-17,1.3283732529142693
0.5958333333333324,-0.032455182148543774,1.9382605264771542,-1.6567586703631574,-3.7506888547076693,2.7755575615628914e-16,1.417032861820362
0.5999999999999991,-0.03935247523520367,1.92247562823781,-1.655350340798374,-3.7883755774426224,2.7755575615628914e-17,1.5101890975819448
0.6041666666666657,-0.04624386625760777,1.9065339247516024,-1.653933845376984,-3.826008836689807,1.1102230246251565e-16,1.6053626248495922
0.6083333333333324,-0.053129321272582665,1.8904356404009994,-1.6525092035939755,-3.86358824414471,3.3306690738754696e-16,1.6994226855737997
0.612499999999999,-0.060008806421118346,1.8741810011766193,-1.651076435648563,-3.901113413851212,3.608224830031759e-16,1.78856352124734
0.6166666666666657,-0.06688228793122437,1.8577702346673537,-1.6496355624254455,-3.9385839622237775,3.3306690738754696e-16,1.8683288399990756
0.6208333333333323,-0.0737497321207105,1.8412035700503997,-1.6481866054766696,-3.975999508068939,3.885780586188048e-16,1.9279209725576487
0.624999999999999,-0.08061110539989415,1.8244812380812077,-1.6467295870040757,-4.013359672606115,3.608224830031759e-16,1.9671999836319722
0.6291666666666657,-0.08746637427423706,1.807603471083342,-1.6452645298422999,-4.0506640794877695,3.608224830031759e-16,1.990060621894255
0.6333333333333323,-0.09431550534691335,1.790570502938263,-1.6437914574423107,-4.087912354818945,2.7755575615628914e-16,1.9993559516953467
0.637499999999999,-0.10115846532131108,1.773382569075029,-1.642310393855455,-4.125104127176188,3.3306690738754696e-16,1.9982650190399407
